person_id,DEGREE_CENTRALITY,EIGENVECTOR,CLOSENESS_CENTRALITY,BETWEENNESS_CENTRALITY,CLUSTCOEF
222602679,0.009965504024530471,7.486449566608711e-05,0.31613462680430315,0.0,1.0
50616,0.003449597546952856,7.239122302612395e-05,0.31965496015200023,0.0,1.0
9656,0.07205825986968188,0.0051479785157575505,0.4212264819104438,0.0007224851707781316,0.7372852429172829
200443323,0.009965504024530471,0.00011197113454912206,0.3081736487933267,0.0,1.0
132540,0.0022997316979685703,2.2072806122819855e-05,0.30582272525919374,0.0,1.0
99773,0.014948256036795709,0.0010906780932340885,0.3835015965933778,0.000334608760450428,0.5114709851551957
132541,0.18512840168646993,0.03385531630286806,0.4718283644776075,0.00767163175231963,0.3118390419490907
17853,0.0019164430816404755,8.564511644792473e-05,0.3131542330162491,0.0,1.0
107965,0.06477577615944807,0.0001779606177410067,0.32985816146200164,0.0,1.0
214492609,0.009965504024530471,7.486449566608711e-05,0.31613462680430315,0.0,1.0
140733,0.06745879647374474,0.00018636293282323966,0.3375682607644671,0.0005103190455493893,0.9266883116883117
132547,0.04446147949405903,0.007566683390962415,0.4055057865618503,0.0012675306570514642,0.6652173913043479
148932,0.031812955155231894,0.000591218878170636,0.3793718681914912,0.0034689881450012134,0.5653834851601528
91583,0.0045994633959371405,8.668078344522694e-05,0.31197775126065336,0.0,1.0
200099270,0.04829436565733998,0.0032676292914086465,0.41138892076179223,0.0010783576701303456,0.33714285714285713
200009158,0.016098121885779994,0.0012408539191845747,0.3717892836817477,4.529634824766221e-06,0.9337979094076655
1480,0.11115369873514758,0.013424394323968797,0.45404611992689903,0.0022830608340841186,0.5245197470468917
99781,0.004216174779609046,7.945110151630207e-05,0.3289714459742006,7.5127156984490605e-06,0.6909090909090909
1475,0.0065159064775776165,0.00021551575362360696,0.32506223684407237,0.0,1.0
132555,0.016098121885779994,0.0026063048561605693,0.3864334685301063,0.000871425782140148,0.7549361207897793
42443,0.003449597546952856,3.435690167607035e-05,0.29369334093035865,0.0,1.0
201786829,0.05289382905327712,0.00958022944012168,0.4237598287125296,0.0005004386023820326,0.9721781445043901
34248,0.022230739747029514,0.0018832517775502274,0.3986917318493912,0.00018001234617853854,0.9322444041137327
200000976,0.06362591031046379,0.0035657693767701293,0.4181208739697266,0.003271486649619162,0.29258853596202994
124369,0.0015331544653123803,5.269696520903071e-05,0.31489303631441623,0.0,1.0
200033745,0.009198926791874281,0.0004375234532580464,0.35091611532533196,5.795411434507945e-05,0.6992753623188406
58832,0.10348792640858567,0.05279653545985953,0.4144688378156238,0.0,1.0
58833,0.0022997316979685703,4.537964146315031e-05,0.30952744677125266,0.0,1.0
50645,0.029129934840935227,0.0011128080163278025,0.3878515730017764,0.0019557337125580003,0.4249122807017544
200066517,0.003832886163280951,3.6134125334500784e-05,0.29563511508527013,0.0,1.0
148951,0.013415101571483328,0.0013327669841326976,0.3824922158489307,0.0011810615923434134,0.838655462184874
1496,0.21195860482943657,0.07095563532009706,0.4727877552146503,0.002008092599158886,0.42422098173336475
132567,0.0011498658489842851,4.3905089997160014e-07,0.23272647183922027,0.0,1.0
99800,0.003832886163280951,3.6134125334500784e-05,0.29563511508527013,0.0,1.0
42463,0.08700651590647758,0.012132879589406015,0.4334769165073918,0.004420864315251701,0.330201551596429
200033762,0.10348792640858567,0.05279653545985953,0.4144688378156238,0.0,1.0
200041957,0.0,7.761325779397348e-49,0.0,0.0,0.0
42469,0.0026830203142966655,0.00022596395520842874,0.3198748356232838,0.0,1.0
200041961,0.020314296665389038,0.0010933612131651881,0.3816133563344247,0.00020552802523625163,0.6458635703918723
67050,0.10348792640858567,0.05279653545985953,0.4144688378156238,0.0,1.0
108010,0.0011498658489842851,1.3309446652542335e-05,0.27141008289315394,0.0,1.0
42476,0.08164047527788425,0.000628167063288294,0.3961782552642102,0.002543177887391619,0.6960315351226858
200009198,0.004982752012265236,7.443959968484517e-06,0.2735494329583117,0.0,1.0
200082928,0.11536987351475662,0.02922044467593411,0.4408741335126374,0.0008492398979872897,0.5853156146179402
91633,0.005366040628593331,0.00033350940983883914,0.3292975754348746,3.089594234723782e-05,0.7802197802197802
200164849,0.0045994633959371405,5.853479966846821e-05,0.30558157184198315,0.0,1.0
200123891,0.034879264085856655,0.007227519741303944,0.40206989108518926,0.0,1.0
67060,0.0026830203142966655,5.686683118589821e-07,0.24187768440087898,0.0,1.0
1524,0.0026830203142966655,5.763520863842119e-05,0.29848140951805513,0.0,1.0
200058356,0.0007665772326561902,2.1878277042018625e-05,0.29097361783827425,0.0,1.0
200140285,0.0003832886163280951,4.069169970228677e-43,0.0003832886163280951,0.0,0.0
214926846,0.009965504024530471,0.00011197113454912206,0.3081736487933267,0.0,1.0
200214017,0.013031812955155233,0.0017029731465243573,0.3772177449944273,7.126184514668413e-05,0.5739750445632799
157186,0.0015331544653123803,3.6282070712111563e-05,0.29578554638667465,0.0,1.0
50690,0.014564967420467614,0.0018955639096111165,0.38451631885987264,0.0006031568948631182,0.5860597439544808
132617,0.010732081257186662,0.0014006462910538654,0.36553532151322904,2.4634470153842546e-05,0.6746031746031746
132619,0.12341893445764661,0.054691448536198575,0.4408741335126374,0.0005131188329274806,0.7568738994988488
58892,0.15063242621694137,0.020141080613963067,0.4680294243449375,0.008250051770950288,0.3583761748974399
108045,0.030279800689919513,0.003751611114384719,0.38604851073313123,0.0010266186515176107,0.7393703343070431
42509,0.004982752012265236,0.00034302191348844845,0.33103220104579295,0.0,1.0
